# UNATTESTED. Post-seal read-only read of replicate workspaces on bnode0 2026-09-02T13:5xZ. The sealed collection contains NO script inventory (git-log.txt records no filenames), so nothing attests these bytes are unchanged since the campaign. Skip this line when parsing.
rep,arm,filename,language,loc,purpose,category,pulled_at,attestation
rep07,gated,bin/g4check.py,python,73,"G4 open-metal-site test for methane, per structure. Charter Appendix A G4(a): for methane, open or exposed metal sites are INSIDE the claimable domain and carry no admissibility consequence -- they ca",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/g4log.py,python,58,"Write the G4 determination for every measured structure, without a reachability grid. G4 has three legs and only one of them is expensive. This records the two that are decisive and declines the third",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/g4run.py,python,66,"Run the G4 open-metal determination on the campaign leaders and log it per G4(c). G4(a) makes open metal sites CLAIMABLE for methane, so this gates nothing. What it decides is which finalists must car",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/g7log.py,python,92,"Record the OUTCOME of every G7 random audit, not merely that one was run. G7 audits every 40th structure to pass screening regardless of its value, and the charter is explicit about why: it is the onl",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/gate_audit.py,python,152,"G1/G2 disposition: the audit the charter requires BEFORE a banded value may be promoted. Appendix A G1 presumes any working capacity above 230 an artifact and requires, before the number appears anywh",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/gcmc_worker.py,python,107,Persistent GCMC worker. Pulls tasks from tables/gcmc_tasks.csv (append-only; I add lines to it as screening decisions are made) and claims each one atomically with O_CREAT|O_EXCL under tables/gclaims/,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/geohash.py,python,33,"Canonical geometry hash for every database entry. Section 3 pins a CHARGELESS protocol, so two entries that differ only in their assigned partial charges are, to RASPA, the same simulation: the prepar",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/inventory.py,python,29,,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/knn_ceiling.py,python,75,"Ceiling evidence from local similarity, not from a fitted model's predicted values. The GBT cannot be used for an envelope: a tree averages training targets in a leaf and so cannot return a value abov",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/merge_rank.py,python,81,"Merge inventory + G3 + descriptors into tables/master.csv, apply the G3 gate, and rank candidates by a physics proxy for the 65 -> 5.8 bar working capacity. Proxy (single-site Langmuir anchored on two",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/mkinput.py,python,39,,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/mkqsub.sh,shell,7,mkqsub.sh <jobname> <nodeclass> <ppn> <outfile> <command...>,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/mkreport.py,python,679,"Regenerate REPORT.md from the current tables. Charter section 5 requires a final report at the deadline ""whatever state you are in"", and an honest incomplete report is compliant while a missing one is",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/model.py,python,87,"Descriptor -> working-capacity model, numpy only (no sklearn on this cluster). Two learners, chosen between by K-fold cross-validation on the measured GCMC set: * ridge regression on standardised feat",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/parse_out.py,python,25,Extract the numbers we need from a RASPA output file. Returns a dict; never prints the raw file (charter sec-4 cost mechanics).,parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/prep.py,python,27,"Write a RASPA-ready P1 CIF whose _atom_site_label is the PINNED UFF pseudo-atom name for the element, so RASPA cannot silently fall back to its internal element table (charter sec-3 / G4(b)(ii)(i)). C",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/reconcile_desc.py,python,20,"Release claim files whose 20-structure batch never produced output, so a later worker re-runs them. Needed because a worker killed mid-batch leaves its claim set.",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/repro_stats.py,python,64,"Measured run-to-run reproducibility, from repeats the campaign got for free. 26.9% of the database is ASR/FSR charge-variant pairs of one framework. The chargeless protocol makes their prepared inputs",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/run_desc.py,python,60,"Descriptor pass driver, shared-work-queue form. The 12 shard jobs no longer own fixed slices of the database: they all pull from one claim directory, so whichever subset of them the scheduler actually",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/run_gcmc.py,python,86,"GCMC batch runner. Usage: run_gcmc.py <tasklist.csv> <ncore> <outcsv> <runroot> [timeout_s] tasklist columns: name,pressure_pa,init,prod,tag For every task it builds an isolated run directory containi",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/s.sh,shell,9,usage.json began publishing spend on 2026-08-30 (harness notice 18:59Z). Charter section 4 says,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/seedcheck.py,python,47,"Verify that a G6 reproduction run drew a different random stream from its original. RASPA seeds from time() in whole seconds and prints the value it used, so independence of a repeat is checkable afte",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/status.sh,shell,8,,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/uniform_sample.py,python,92,"Reconstruct the campaign's UNBIASED sample of the database, correctly. This is the sample the whole ceiling argument rests on, and it cannot be recovered by filtering results on `tag`. Two reasons, bo",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep07,gated,bin/worker.py,python,69,"Unified worker: drains the descriptor claim queue first, then the GCMC task queue. Sized small on purpose. The cluster is saturated and the scheduler can only place a job into the cores that happen to",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/an1.py,python,32,,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/an2.py,python,21,WC vs vf_he binned max,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/analyse.py,python,49,"Compact screening analysis: surrogate quality, control behaviour, leaderboard. Prints a fixed small block. Never dumps raw rows. Usage: python3 analyse.py [ntop]",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/ceiling.py,python,58,"Empirical ceiling analysis over every pair measured in this campaign. The exclusion envelope (kappa_N) answers ""where can I stop searching"". This answers the different and more interesting question: """,surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/checkpoint.sh,shell,34,"Wait, then emit ONE compact status block: progress, compute, and the current",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/chem_audit.py,python,99,"Per-structure chemical audit of the Claim finalists (G3 charge-balance leg). The net-charge test G3 actually applies is weak: the database's DDEC6/PACMAN charges sum to zero *by construction*, so it c",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/cifio.py,python,161,Minimal CIF reader + cell geometry + UFF typing helpers. Used for descriptor computation and for preparing RASPA-ready framework files. No external deps beyond numpy.,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/collect.py,python,107,"Extract loadings from finished RASPA runs into a compact CSV. One row per (sid, pressure): sid, pbar, n_abs_cm3cm3, err_cm3cm3, n_abs_molkg, n_abs_uc, cycles_prod, cycles_init, walltime_s, natoms_sim,",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/descr.py,python,218,Cheap structural + energetic descriptors for every CIF in the database. Everything here is SCREENING/DESCRIPTOR work (charter Rev 22: descriptor and screening calculations may use replicate-created au,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/descr_chunk.sh,shell,11,"Idempotent, co-operative descriptor chunk runner.  Any number of jobs (or",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/descr_slice.sh,shell,8,One <=30 min login-node slice of the descriptor pass (charter section 4,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/final_numbers.py,python,73,"Every number the final report needs, in one compact block.",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/fix_gates.py,python,52,"Derive the gate from the reproduction's source tag instead of trusting the --gate argument, and file corrections for the three lines that were mislabelled because a single --gate was applied to whatev",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/g4.py,python,118,"G4 (protocol validity, adsorbate-aware) for named structures. Charter Appendix A, G4, Rev 18. For methane: (a) open or exposed metal sites are INSIDE the claimable domain and carry no admissibility co",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/g7_triage.py,python,35,"Select every 40th triage-stage passer for a G7 audit and queue the reruns. Reading (LOG-2026-08-31-09). G7 says ""every 40th structure that passes screening"", and the charter's note says the gate exist",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/gates.py,python,112,Appendix-A gate evaluation for structures about to enter GCMC. G3 (pre-simulation structure sanity) and the mechanical leg of G4 (b2i: element absent from the pinned `pseudo_atoms.def`). Reads the des,audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/gates_post.py,python,109,"Post-simulation gates: G1/G2 on measured values, G7 on floor-stage passers. G1 WC > 230 -> presumed artifact; flagged_pending until audited G2 210 <= WC <= 230 -> interest band; flagged_pending until ",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/ledger.py,python,47,"Total CPU-hours used, from tables/compute_ledger.csv, against the 1610 CPU-h cap. Lines are `jobname,ppn,start|end,unix_seconds`, written by the PBS scripts. A job with a start and no end is charged u",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/live.sh,shell,14,"Print ""<host> <rundir>"" for every live worker.sh of mine, across the login",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/login_pull.sh,shell,11,Capped login-node pull worker set (charter section 4 etiquette; the reading is,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/maint.sh,shell,27,Detached maintenance loop.  Every MAINT_EVERY seconds:,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/mk_incremental.py,python,56,"Rewrite collect.py's main() to be incremental. It re-parsed every run directory on every call, which was fine at 300 and is not at 4,600: a checkpoint had grown to minutes of login CPU and minutes of ",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/mkjob.py,python,65,Split a task list into PBS jobs and emit the qsub scripts. Usage: python3 mkjob.py --tasklist f --tag screen1 --root WS --ppn 40 --prop ac --njobs 2 --walltime 24:00:00 Prints the generated script pat,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/mkpull.py,python,37,Emit a PBS script whose cores are pull workers on a shared task list. Usage: python3 mkpull.py --name pull_a --ppn 8 --prop ac --list work/queue/main.tasks --walltime 48:00:00 --root WS,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/mkqueue.py,python,45,"Rebuild the pull queue for the triage pass. Order: 1. any triage-validation task not yet done (runs/triv) 2. the top NHEAD structures by He void fraction, in descending order, with NCTRL stratified co",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/mktri.py,python,46,"Build the ordered sid list for the full-database triage pass. Order: descending He void fraction, so that if the pass is truncated by budget or clock it is truncated at the end that cannot hold a high",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/overlap.py,python,61,"Chemically-scaled overlap check for G3, run only on GCMC candidates. The absolute nearest-neighbour distance in the descriptor table is not a sufficient overlap test: 0.93 A is a perfectly ordinary X-",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/pair.py,python,34,"Join a collect.py CSV into per-structure working capacities. WC = N(65 bar) - N(5.8 bar), absolute loading, cm3 STP / cm3. Uncertainty combined in quadrature from RASPA's block-average errors. Usage: ",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/prep_claim.py,python,55,"Prepare claim-grade (or reproduction) run directories for named structures. Claim grade is charter section 3: 10,000 initialization + 50,000 production, both pressures, pinned file set, direct summati",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/prep_run.py,python,114,"Prepare RASPA GCMC run directories. Writes, per (structure, pressure): runs/<tag>/<sid>_<pbar>/simulation.input runs/<tag>/<sid>_<pbar>/<sid>.cif (P1, UFF pseudo-atom labels, no charges) The CIF rewri",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/prep_tri.sh,shell,35,"Prepare the full-database triage run directories in 8 parallel slices, then",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/promote.py,python,46,"Promote triage leaders to floor fidelity (2,000 + 10,000), incrementally. Floor fidelity is the fidelity the report is written from (charter section 3: floor for any reported number). Promoting contin",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/pull_worker.sh,shell,42,Long-lived pull worker.  Claims run directories from a shared task list with,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/qwatch.sh,shell,14,"One-line status summary.  Sleeps first (arg 1, seconds; default 0), then",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/reap.sh,shell,17,"Re-queue directories whose claim is stale: claimed, not finished, and with no",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/record_repro.py,python,78,Compare reproduction runs against their originals and record the outcome. Writes one AUDIT.jsonl line per reproduced structure with `reproduction_passed` / `reproduction_failed`. A reproduction passes,parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/repro.py,python,38,"Prepare G6 / G7 reproduction runs from ARCHIVED inputs. Charter Appendix A, G6: ""Every number in the final report's Claim must be reproduced from archived inputs in a fresh run before filing."" So the ",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/status.sh,shell,17,One-line campaign status.  Never prints raw output into the session.,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/stop_login.sh,shell,23,"Stop ALL simulation execution on the login node (charter section 4, cluster",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/supervise.sh,shell,23,Keep the pull queue draining without needing my session to be alive.,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/switch_fidelity.py,python,29,"Rewrite not-yet-started triage inputs from 500+2,000 to 500+1,000 cycles. Only directories with no DONE, no FAILED and no .claim are touched, so nothing that is running or finished is disturbed. The f",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/tri_report.py,python,83,"Collect the triage pass and print one compact block. - progress and cost so far - the current triage leaderboard (top N) - the two envelopes that the vf cut rests on, re-derived from everything measur",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/trival.py,python,53,"Compare a reduced-fidelity tag against floor fidelity (2,000+10,000) on the same 57 structures. Decides whether a two-stage plan at that fidelity is trustworthy. Usage: python3 trival.py [tag] tag def",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep08,gated,bin/worker.sh,shell,18,Run one RASPA task directory.  Argument: absolute path of the run dir.,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/aggregate.py,python,50,"Fold a wave's per-job CSVs into one compact table and print a summary. Usage: aggregate.py <wave> [more_waves...] Writes tables/<wave>_all.csv (one row per (idx,pressure,ninit,nprod,seed)) and prints ",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/autopilot.sh,shell,48,Keeps queued waves alive without a live session.,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/blocklist.py,python,61,"Stop retrying points that keep failing, and prune them from queued chunks. A point that fails is recorded non-ok, so remaining.py still counts it as owed and every scheduler and login batch retries it",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/brief.sh,shell,6,"Whole campaign state in five lines. Use this, not a sequence of queries.",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/build_manifest.py,python,26,,structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/cal_report.py,python,50,"Calibration analysis: screen-vs-floor bias, seed reproducibility, WC/N65 ratio. Writes tables/cal_wc.csv (one row per structure) and prints summaries only.",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/candidates.py,python,56,Summarise the Tier-1 screen and emit candidate id lists for later tiers. Usage: select.py summary select.py top <n> <outfile> top n by screened N(65 bar) select.py above <value> <outfile> every struct,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/census.sh,shell,4,"Every live rep09 job, one full name per line: queued in mjs plus running in",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/cifutil.py,python,61,"Shared CIF helpers: cell parsing, unit-cell replication, atom typing.",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/daemons.sh,shell,19,"Report and, with `up`, restore the two background loops the campaign relies on.",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/dedupe.py,python,54,"Find the structures that are physically identical under the pinned protocol. Charter section 3 fixes a **chargeless** protocol: no framework partial charges. The database names carry a tag - ASR, FSR,",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/extend_s2.py,python,34,"Extend the queued Tier-2 chunks to the full survivor set, in place. The five s2 chunks were built against a threshold of N65_screen >= 200, which was a prioritisation chosen before the floor calibrati",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/family.py,python,48,"Decompose structure names into (year, metal, topology, linker-index, group, group-index) and summarise the 65-bar screen by each factor. Prints only aggregate tables; writes tables/family_s1.csv for l",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/final_ceiling.py,python,59,"Quantifies the two holes left in the ceiling argument at the hard stop: (a) survivors of the rigorous N65 bound that have no 5.8-bar measurement, (b) distinct structural classes never screened at 65 b",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/final_risk.py,python,35,"How much room is left above the incumbent, given what is measured. Empirical, not rigorous: it uses the measured N58 distribution conditioned on N65.",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/final_summary.py,python,80,Final-report summary. Reads every per-chunk result table once and prints the compact set of numbers the section 7 report needs. No raw output is read.,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/frontier.py,python,43,"The exclusion frontier, under both candidate bounds, over the whole screen. Bound A (in force since 06:45): N65_true <= 1.25 * N65_screen. Set by the worst of 46 relative discrepancies, -18.29%. Bound",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/frontload.py,python,54,"Put the decisive work in front of every queued slot, without resubmitting. Situation at 15:20. rep09 holds twelve queued chunks and has had zero cores since 11:50. The fleet's queue is draining at abo",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/gcmc.py,python,113,"Run one RASPA GCMC point and return the parsed absolute loading. CSV result columns: idx,name,pressure_Pa,ninit,nprod,seed,loading_cm3cm3,err_cm3cm3, loading_molkg,err_molkg,density_kgm3,nframeatoms,w",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/geom.py,python,111,"Geometric pore descriptors on a fractional grid, one structure at a time. For every grid point in the unit cell we compute the clearance c(r) = min_i ( |r - r_i| - sigma_i/2 ) over all framework atoms",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/login_batch.sh,shell,13,One short login-node batch of the highest-value pending work.,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/login_driver.sh,shell,19,"Runs successive short login-node batches at a 50% duty cycle, unattended.",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/margin.py,python,61,"Can the exclusion margin be put on a per-structure footing? The flat rule in force is N65_true <= 1.25 * N65_screen, set by the worst of 46 observed screen-vs-floor discrepancies (-18.29%). A flat mul",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/milestone.py,python,45,Print a status line only when something notable changed; else print nothing. State is kept in logs/milestone.state so the caller can be a dumb poll loop.,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/mkjobs.py,python,75,Build interleaved task chunks and PBS scripts for a GCMC wave. Usage: mkjobs.py <wave> <njobs> <ppn> <nodeclass> <init> <prod> <pressures> [idfile] [--timeout=S] [--seed=N] [--workers=W] [--first=K] -,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/mkmods.py,python,79,"Build the modification arm: defunctionalise database structures and register the products so they run through exactly the same pinned protocol. Usage: mkmods.py <idfile|id[,id...]> [kinds] For each so",structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/modify.py,python,169,Charge-balanced defunctionalisation of database structures. Charter §3 permits modified candidates provided the modification is chemically charge-balanced and reproducible from the repository. The one,structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/modresult.py,python,53,"The modification arm: does defunctionalisation raise working capacity? Pairs each product with its source at identical settings and reports the distribution of the change, plus the products that beat ",structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/pick_work.py,python,92,"Choose the highest-value points a short login-node batch can actually finish. Priority, highest first: 1. floor-grade points (2,000 + 10,000) for the top NTOP structures by screening working capacity ",structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/predict_unscreened.py,python,62,Pre-registered prediction for the unscreened part of the database. First it settles what the screened set actually is. The task list was sorted by ascending density and then *interleaved* across 11 ch,surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/predwc.py,python,90,"Predict the screening working capacity from quantities already in hand, and reorder the queued Tier-2 task lists by that prediction. Why this is needed. The 5.8 bar pass was ordered by N65 descending,",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/prep_cif.py,python,31,"Convert a db CIF into a RASPA-ready CIF. Only two things change: (1) the file/data name becomes an ASCII-safe id, and (2) _atom_site_label is rewritten to the UFF pseudo-atom name (element+""_""). Cell ",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/promote.py,python,107,Rank everything measured so far and emit the id list for the next tier. Usage: promote.py rank [n] print the leaderboard by screening working capacity promote.py t3 <n> <outfile> top n by screening WC,structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/rank.py,python,55,"Add framework density to the manifest and reorder the s1 task files by it. Volumetric uptake rises as framework density falls, so ascending density is a free prior on where the high-capacity materials",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/rebalance.py,python,63,"Redistribute the remaining screen work evenly across every chunk in the plan. By 2026-09-01 12:45 the screen work had collected in three chunks (s1_05, s1_07, s1_10 held 3,797 points between them) whi",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/remaining.py,python,22,Print how many points of jobs/<wave>_<k>.tasks are not yet recorded ok. Used by the autopilot to decide whether a chunk is worth resubmitting.,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/reorder_tasks.py,python,44,"Reorder the task list inside every queued chunk so the best candidates run first, without touching queue position. The .tasks files are read by run_batch at dispatch, not at submission, so their conte",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/resize_jobs.py,python,36,"Resize every queued wave from ppn=8 to small jobs, and spread node classes. Why. mjs dispatch (molsim_job_scheduler.py:500-506) tests running_cores[user][class] + n_cores > per_user_limit for each job",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/retarget.py,python,61,"Keep the queued cluster chunks carrying the work only the cluster can do. The division of labour forced by the situation: Tier 2, 5.8 bar screen points ~40-70 s each fits a 28-min login batch Tier 3, ",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/run_batch.py,python,62,"Execute a task list of GCMC points with a process pool; append CSV results. Task file lines: idx,pressure_Pa,init,prod,seed Usage: run_batch.py <taskfile> <outcsv> <nproc> [keep|nokeep] [timeout_s] Po",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/status.sh,shell,20,One-line-per-topic campaign status. Never dumps raw output into the session.,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/survey_mod.py,python,48,"Survey how much removable functionalisation the leading screened structures carry. Geometry only, no simulation. Writes tables/mod_survey.csv.",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/test_neighbours.py,python,33,"Assert the KD-tree bond perception matches the original O(27 n^2) routine. Compares the perceived group list -- kind, deleted atoms, anchor -- which is the only thing find_groups reads out of the adja",structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/test_no_shadow.py,python,32,"Assert that no module in bin/ shadows a standard-library module. Every script here does sys.path.insert(0, HERE), which puts bin/ ahead of the standard library for the whole process. A file named afte",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/tick.sh,shell,43,"One line of campaign state every 10 minutes, appended to logs/progress.tsv.",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep09,ungated,bin/wcbias.py,python,73,"The calibration that unblocks Tier 3: how a *screening* working capacity relates to the floor-protocol one. 46 structures now carry, at 65 bar and at 5.8 bar, both the 200+500 screen and the 2,000+10,",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep10,ungated,bin/budget.py,python,40,"budget.py -- compute-budget accounting against the charter's 1,610 CPU-h. Every worker is single-core, and `bin/pull.py` prints `DONE <task> rc=<n> <secs>s` for each task it finishes, so summing those",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep10,ungated,bin/ceiling.py,python,85,"ceiling.py -- how deep must the screen go before ""nothing unscreened can beat this""? The bound the report needs is not the average accuracy of the predictor. It is the upper tail of (measured - predic",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep10,ungated,bin/ceiling2.py,python,126,"ceiling2.py -- expected number of unscreened structures that could beat the best. The right question is not ""how big can a residual be"" but, for each unscreened structure, ""how big would ITS residual ",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep10,ungated,bin/cifio.py,python,86,"cifio.py -- parse database CIFs, emit manifest + RASPA-ready CIFs. The pinned UFF pseudo_atoms.def names framework types as <Element>_ (e.g. C_, Ag_). Database CIFs label atoms as C1, Ag3, ... so labe",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep10,ungated,bin/collect.py,python,94,"collect.py -- merge every parsed GCMC point into one table of working capacities. Reads work/res/*.csv (never the raw RASPA output), pairs the two protocol pressures for each (structure, cycles, mode,",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep10,ungated,bin/daemon.py,python,34,"daemon.py -- start a command as a true daemon: double fork, new session, no tty. usage: daemon.py <logfile> <cmd> [args...] Why this exists. Launching the supervisor over ssh as `setsid nohup bash bin",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep10,ungated,bin/dedup_report.py,python,119,"dedup_report.py -- restate screening coverage and the ceiling set over DISTINCT materials rather than over database entries. bin/dupes2.py established that the 12,499 entries in db/ are only 9,144 dis",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
