rep,arm,t_plus_hours,timestamp,time_precision,source,event_text
rep09,ungated,20.28,2026-08-30T15:58:24+09:00,second,commit 9728eb0,"queued chunks retargeted to carry the work only the cluster can do and their per-point wall cap raised from 7200 s to 86400: a claim-grade point is 60000 cycles against the floor 12000, about 9500 s on a compute node, so every claim point placed today would have been killed at the old cap and recorded as a timeout, and the cap is the one thing the resize pass had not touched; the division of labour is forced, since a 5.8 bar screen point at 40 to 70 s and a floor point at 950 to 1900 s both fit inside the 30-minute interactive limit while a claim point cannot fit at all, which makes Tier 4 the one tier that strictly requires scheduler dispatch, so all twelve queued chunks now lead with claim points for the two current leaders and floor points for the top twenty, and fall back to screen work behind them"
rep09,ungated,20.30,2026-08-30T15:59:34+09:00,second,commit 35228e2,"REPORT brought current: two structures now exceed the floor-protocol incumbent at screening settings, 10995 at 208.17 and 6782 at 202.14 against 197.61 for 6178, and the section 3 account now carries the calibrated funnel with a bound of different shape at each stage, the finding that the winner is not at the top of the uptake distribution, the negative result that N5.8 cannot be predicted well enough to aim the 5.8 bar pass, and cluster access named as the largest risk to the campaign since a claim-grade point cannot be produced inside the 30-minute interactive limit and rep09 has had zero cores since 11:50"
rep09,ungated,20.44,2026-08-30T16:08:18+09:00,second,commit 0910441,"login_driver.sh runs successive 28-minute batches at a 50 percent duty cycle unattended, 4 workers averaging 2 cores of a 96-core node, standing down automatically once three or more cluster jobs are running and stoppable with logs/STOP_LOGIN; this removes the per-batch babysitting that was costing a session turn every half hour, which matters because the token meter jumped from 1.42M to 7.04M of 32M in four and a half hours and context re-reading is the dominant cost"
rep09,ungated,20.45,2026-08-30T16:08:32+09:00,second,commit 6e0aac4,"STATE records the token burn and the rationing rule it forces, and bin/brief.sh returns the whole campaign state in five lines so a check-in costs one small command instead of a sequence of queries"
rep09,ungated,22.14,2026-08-30T17:50:09+09:00,second,commit 5a4dcf1,"floor-point selection made cost-aware after both 65-bar floor points for the two leading candidates were killed at the 28-minute batch cap and recorded nothing: a floor point costs about 17 times its screen point, so 10995 at a 478 s screen wall needs 135 minutes and 6782 needs 45, and only candidates predicted under 25 minutes are now started while the 5.8-bar side always fits and is always taken; the two 5.8 bar floor values that did land, 36.76 for 10995 and 43.63 for 6782, sit within 1 cm3/cm3 of their screening values, which is the calibration holding; and the blocker is escalated, since the claim strictly requires scheduler dispatch that has not come in six hours"
rep09,ungated,22.81,2026-08-30T18:30:06+09:00,second,commit 9f189d4,"login driver duty cycle raised from 50 percent to near-continuous while holding the worker count at 4, because at 25 points an hour the 1438 remaining Tier-2 survivors would take 57 hours and consume most of what is left of the campaign for screening-grade numbers alone; the footprint stays 4 cores of a 96-core node whose load is 84, so this doubles throughput without taking more than a third of the remaining headroom, and I decline to raise the worker count for exactly that reason"
rep09,ungated,23.14,2026-08-30T18:50:07+09:00,second,commit 42ed935,"login driver waits for a batch to actually end instead of sleeping a fixed 29 minutes, which wasted half an hour whenever the driver restarted while a previous batch was still running"
rep09,ungated,23.81,2026-08-30T19:30:13+09:00,second,commit 0fc6952,"the login node cannot reliably produce 65-bar floor points and has stopped trying: over 47 completed floor points the floor-to-screen wall ratio runs p50 18.3, p90 24.6, max 29.7, yet on the contended login node a structure with a 44 s screen wall still hit the 1620 s cap at an implied ratio above 36, so the predictor fails in exactly the tail that matters and four batches were spent producing nothing; the 65-bar side is now taken only with a large factor to spare and the 5.8-bar side, which always fits, is taken for the top 40, since it is half of every pair and the other half completes whenever the scheduler dispatches"
rep09,ungated,24.31,2026-08-30T20:00:22+09:00,second,commit 0900697,"STATE records the operational reality: no dispatch since 11:50 with a first-dispatch ETA around midday tomorrow from the measured 8 cores per hour drain, the finding that a 65-bar floor point cannot be produced on the login node so login batches now do Tier 2 and the 5.8-bar half of floor pairs only, and the fallback the report takes if dispatch never comes"
rep09,ungated,24.81,2026-08-30T20:30:27+09:00,second,commit acd880d,"the modification arm is promoted ahead of further Tier-2 breadth in the login-batch priority, because at 418 points and about 12 core-h it is cheap, it is the only evidence I will have for the second half of the mandate on whether the ceiling can be exceeded and by what means, and the four-pair pilot already showed working capacity rising by up to 16.3 while N65 fell"
rep09,ungated,25.98,2026-08-30T21:40:28+09:00,second,commit 17fe0c7,"JOBS ledger brought current with every submission since 06:46, including the withdrawn ppn=8 packing, the repacked twelve, the rescue of the single timed-out structure, and each login-node batch with its outcome, since charter section 6 requires every submission on the record and I had let the ledger fall two waves behind"
rep09,ungated,26.97,2026-08-30T22:40:00+09:00,minute,log heading,"2026-08-30 22:40 (launch +27.0 h) — the scheduler finally dispatched, and the first claim-grade points landed; one of them segfaulted"
rep09,ungated,26.99,2026-08-30T22:41:08+09:00,second,commit 13c3f1f,"first dispatch in nine hours forty minutes at 21:30 and the first claim-grade points landed: two independent seeds for 6782 at 5.8 bar and 10000+50000 cycles agree to 0.05 cm3/cm3 at 43.869 and 43.817, and with the screening 42.6 and floor 43.63 the whole ladder is consistent to about 1 cm3/cm3; but the same point for 10995, my leading candidate at a screening working capacity of 208.17, died after 2979 s with SIGSEGV even though that structure completed cleanly at screen and floor settings, so something appears only at claim cycle counts, it will be retried once as evidence rather than guessed at, it must not be allowed to loop the way this morning crash did, and the claim does not depend on it since 6782 is running cleanly and 6178 already has a full floor-grade pair"
rep09,ungated,27.50,2026-08-30T23:11:56+09:00,second,commit 6e19817,"points that keep failing are now retired instead of retried forever: three 5.8-bar floor points had been attempted 7, 5 and 4 times on the login node for 16 attempts, about 7 core-h and zero rows, which is the same defect shape as this morning crash loop where work produced nothing while every status view looked healthy; blocklist.py retires a point after two failures with no success anywhere, keyed per structure-pressure-grade so a block at one grade does not touch another and a single success unblocks it, prunes it from every queued task list, and now runs from the autopilot each cycle with pick_work honouring the same list"
rep09,ungated,29.81,2026-08-31T01:30:00+09:00,minute,log heading,2026-08-31 01:30 (launch +29.8 h) — the first claim-grade working capacity
rep09,ungated,29.85,2026-08-31T01:32:22+09:00,second,commit 284e30b,"first claim-grade working capacity: 6782 2016[Cu][pts]3[ASR]1 at 199.67 +- 0.77 cm3 STP/cm3 from N65 243.537 +- 0.746 and N5.8 43.869 +- 0.173 at 10000+50000 cycles, which exceeds the previous best of 197.61 at floor grade and is the first number in the campaign meeting the section 3 bar for a Claim; the ladder holds for this structure with screening 202.14 against claim 199.67 and the two 5.8-bar seeds agreeing to 0.05, the 65-bar claim point cost 14074 s which is why this tier cannot run anywhere but the scheduler, and what is still owed is a second seed at 65 bar so the Claim carries a seed-to-seed uncertainty rather than only the internal block error"
rep09,ungated,33.52,2026-08-31T05:12:36+09:00,second,commit 1821f4a,"the autopilot now retargets the queued chunks every cycle so they always carry claim-grade then floor-grade points for the current top of the leaderboard, which matters because the leaderboard has moved three times and a chunk that dispatches tomorrow should run tomorrow best candidate rather than today; safe while jobs are live since run_batch reads its task file once at start and skips points already recorded ok"
rep09,ungated,40.29,2026-08-31T11:58:52+09:00,second,commit b63aa14,"claim-grade coverage widened from two seeds on three structures to one seed on five, because a 65-bar claim point costs 4 to 11 hours and only six worker slots are ever in flight, so a second seed on the same structure buys a seed-to-seed uncertainty at the price of never measuring the next candidate at all; the second seed is worth adding only for the structure that finally holds the claim, and that decision belongs at the end rather than now"
rep09,ungated,42.29,2026-08-31T13:59:01+09:00,second,commit 9d191d7,"6782 measured at claim grade with two independent seeds: working capacity 199.86 +- 0.51 cm3 STP/cm3 from N65 243.71 and N5.8 43.84, with the seeds agreeing to 0.39 and 0.05 so the internal block error dominates and is not underestimated, which is the thing a second seed is run to check; the full ladder for this structure has screening at 202.14 against claim at 199.86, a 1.1 percent over-report well within the calibrated scatter; the 10995 segfault proved transient since the same input completed cleanly on retry at 36.863, recorded as an intermittent environment fault rather than a property of the CIF; and the seed policy moves to one seed on five structures now that the two-seed check has come out clean, with a second seed reserved for whichever structure finally holds the claim"
rep09,ungated,42.31,2026-08-31T14:00:00+09:00,minute,log heading,"2026-08-31 14:00 (launch +42.3 h) — a two-seed claim-grade working capacity, and the segfault was transient"
rep10,ungated,0.00,2026-08-29T20:42:28.547965+09:00,T+ stated,log heading,2026-08-29 (T+0h) — setup
rep10,ungated,0.03,2026-08-29T20:44:04+09:00,second,commit 4294dfb,"workspace initialised: git repo, .gitignore excludes read-only db/toolchain and bulk run outputs"
rep10,ungated,0.18,2026-08-29T20:53:29+09:00,second,commit 1f88fa7,"stage 0 launched: full-DB manifest (12,499 parsed, 0 failures), Widom descriptor engine at 0.94 s/structure, RASPA cost benchmark queued"
rep10,ungated,0.49,2026-08-29T21:12:02+09:00,second,commit 7b43d94,"work submission redesigned around cluster contention: ppn=1 long-lived claim-queue workers spread over four node groups, since all sibling replicates share one account and its per-group core caps"
rep10,ungated,0.50,2026-08-29T21:12:28.547965+09:00,T+ stated,log heading,2026-08-29 (T+0.5h) — scheduler contention forced a redesign of how work is submitted
rep10,ungated,0.64,2026-08-29T21:21:10+09:00,second,commit c2ecf82,"RASPA pipeline validated end to end (density cross-checks my own CIF parse); grid mode needs an explicit MakeGrid pass, measured 2.3x on MC against a build cost that scales with cell volume; Stage 0 moved to nice-19 head-node processes after 95 min of zero cluster starts, and a /tmp scratch collision with a sibling replicate logged as my error"
rep10,ungated,0.65,2026-08-29T21:21:22+09:00,second,commit 6c93719,"escalation filed: mjs fair-share keys on the shared cluster user, so all ten replicates queue behind every other user in every node group"
rep10,ungated,0.67,2026-08-29T21:22:33+09:00,second,commit 11de0c6,"STATE.md made resume-sufficient: cost model, scheduler mechanics, stage status and the shape of the ceiling argument"
rep10,ungated,1.00,2026-08-29T21:42:28.547965+09:00,T+ stated,log heading,2026-08-29 (T+1h) — pipeline validated; cluster still giving zero cores
rep10,ungated,1.19,2026-08-29T21:54:06+09:00,second,commit 20a05c6,"error corrected on the record: bin/select.py shadowed the stdlib select module, so numpy failed to import and 24 descriptor chunks died silently behind a stderr redirect; renamed, import-time work removed, stderr no longer discarded in task scripts"
rep10,ungated,1.50,2026-08-29T22:12:28.547965+09:00,T+ stated,log heading,2026-08-29 (T+1.5h) — ERROR: my own module shadowed the standard library
rep10,ungated,1.84,2026-08-29T22:32:44+09:00,second,commit 41c7b4f,"Stage 0 complete: Widom descriptors for all 12,499 structures with zero failures, and an a-priori Langmuir ranking built from the Henry limit and dense-methane saturation with no fitted parameters (top predicted 190 cm3/cm3)"
rep10,ungated,1.86,2026-08-29T22:34:05+09:00,second,commit a3865eb,"Stage 1/2 queued: 281 tasks in claim-order priority (benchmark, top 300, uniform random 100, ranks 300-1000) at 500+2500 screening cycles; logged the three cluster slots lost to the shadowed import"
rep10,ungated,1.88,2026-08-29T22:35:14+09:00,second,commit 0279ddd,"recorded a falsifiable caution before any GCMC: the a-priori Langmuir ranking should over-predict most for the largest emptiest pores it ranks first, because it applies wall-site binding to bulk-like pore volume"
rep10,ungated,1.90,2026-08-29T22:36:28.547965+09:00,T+ stated,log heading,2026-08-29 (T+1.9h) — Stage 0 complete; Stage 1/2 queued
rep10,ungated,1.93,2026-08-29T22:38:06+09:00,second,commit 7b708a5,"added the energy-histogram descriptor and a Carnahan-Starling plus mean-field local-density loading model, fitted to Peng-Robinson at both protocol pressures using the critical constants already pinned in TraPPE methane.def"
rep10,ungated,2.00,2026-08-29T22:42:28.547965+09:00,T+ stated,log heading,"2026-08-29 (T+2h) — a caution about the a-priori ranking, recorded before any GCMC"
rep10,ungated,2.27,2026-08-29T22:58:40+09:00,second,commit 6ba3a06,"decision recorded: bounded 8-process nice-19 head-node allocation for GCMC after 2h20m of zero cluster throughput, with cluster workers kept queued and every second charged to the compute budget"
rep10,ungated,2.37,2026-08-29T23:04:55+09:00,second,commit 3aca72f,"task scripts made self-contained and self-checking after 40 GCMC tasks returned rc=0 with no loadings: head-node workers lacked RASPA_DIR, and worker.py now exits non-zero when most points fail to parse so a systematic breakage cannot look like success"
rep10,ungated,2.38,2026-08-29T23:05:12+09:00,second,commit 71605bd,logged the rc=0-with-no-output failure and the three hardening changes; head-node GCMC held at zero because head load rose to 93 of 96 cores
rep10,ungated,2.40,2026-08-29T23:06:28.547965+09:00,T+ stated,log heading,2026-08-29 (T+2.4h) — DECISION: bounded head-node allocation for GCMC
rep10,ungated,2.50,2026-08-29T23:12:28.547965+09:00,T+ stated,log heading,2026-08-29 (T+2.5h) — ERROR: 40 tasks returned rc=0 having computed nothing
rep10,ungated,2.87,2026-08-29T23:34:44+09:00,second,commit b8406a2,"queue reordered under compute scarcity: benchmark cut to the one structure that answers grid-vs-direct, top-band and uniform-random validation tasks interleaved so a truncated campaign still has both a candidate and a population check, ranks 300-1000 demoted to last"
rep10,ungated,10.00,2026-08-30T06:42:28.547965+09:00,T+ stated,log heading,2026-08-30 (T+10h) — first real results; the predictor rebuilt and the ceiling sized
rep10,ungated,10.08,2026-08-30T06:47:11+09:00,second,commit eb3705e,"154 measured capacities: best 198.3 cm3/cm3; local-density model reaches CV RMSE 6.4 against 16 for affine-on-LDA, with a domain clamp and physical leash added after the first fit put non-porous structures in its top 20"
rep10,ungated,10.10,2026-08-30T06:48:32+09:00,second,commit 89ebc17,"STATE.md updated at T+10h: best measured 198.3, model at CV RMSE 6.4, compute allocation for the remaining 158 h"
rep10,ungated,10.20,2026-08-30T06:54:28.547965+09:00,T+ stated,log heading,2026-08-30 (T+10.2h) — campaign put on a supervisor
rep10,ungated,10.21,2026-08-30T06:55:21+09:00,second,commit 8160c3e,"campaign moved onto a detached supervisor after two session interruptions and a six-hour login-node outage: tops up cluster jobs, holds head-node workers under a load-aware cap, and reaps claims orphaned by killed workers"
rep10,ungated,10.27,2026-08-30T06:58:58+09:00,second,commit 9c00445,"funnel made self-advancing: hourly refit, measured-only promotion from screen to floor to claim-grade with alphabetical task priority, and screen widening that always buys uniform-random points because the ceiling bound depends on the population residual not the top-band one"
rep10,ungated,10.28,2026-08-30T06:59:28+09:00,second,commit 5cbfa0e,"STATE.md rewritten around the self-driving supervisor: how to restart it, the funnel and its budget stops, and the shape of the ceiling argument"
rep10,ungated,10.30,2026-08-30T07:00:17+09:00,second,commit fe5683b,"preliminary REPORT.md filed at T+10h so a compliant report exists from the moment usable results do: 164 measured, best 198.3 at screening cycles, ceiling claim explicitly withheld until the population residual is bounded"
rep10,ungated,10.30,2026-08-30T07:00:28.547965+09:00,T+ stated,log heading,2026-08-30 (T+10.3h) — the funnel now advances itself
rep10,ungated,10.37,2026-08-30T07:04:23+09:00,second,commit 4d429c6,"structural-modification arm implemented and screened: methylation of framework C-H is predicted to hurt every one of the six best frameworks monotonically with substitution level, and the four variants the model likes best are queued for GCMC to test that negative result rather than assume it"
rep10,ungated,10.45,2026-08-30T07:09:18+09:00,second,commit e8d8d06,"ceiling bound made quantitative: expected number of unscreened structures that could beat the best, summing per-structure exceedance probabilities against a heteroscedastic residual model whose tail is selected on observed exceedances and over-predicts them at every margin"
rep10,ungated,10.45,2026-08-30T07:09:37+09:00,second,commit 8359073,"ceiling bound corrected and recorded: my first attempt multiplied a flat exceedance rate by 12,400 structures and was meaningless; the per-structure margin calculation with a conservatively-selected tail puts the expected number of missed winners at 0.002 once the screen reaches predicted 175"
rep10,ungated,10.50,2026-08-30T07:12:28.547965+09:00,T+ stated,log heading,"2026-08-30 (T+10.5h) — structural-modification arm: a clean negative result, being tested"
rep10,ungated,10.54,2026-08-30T07:15:06+09:00,second,commit a9eca4f,"REPORT.md now regenerated hourly from the data files, choosing its headline from the highest tier that has data and labelling sub-floor numbers as not quotable, so the mandatory deliverable is always current and never overstates its evidence"
rep10,ungated,10.80,2026-08-30T07:30:28.547965+09:00,T+ stated,log heading,2026-08-30 (T+10.8h) — the ceiling bound made quantitative
rep10,ungated,10.90,2026-08-30T07:36:28.547965+09:00,T+ stated,log heading,2026-08-30 (T+10.9h) — the mandatory deliverable now regenerates itself
rep10,ungated,15.10,2026-08-30T11:48:28.547965+09:00,T+ stated,log heading,2026-08-30 T+15.1 h — resumption after the fleet pause; budget guard installed
rep10,ungated,15.13,2026-08-30T11:50:01+09:00,second,commit 26cf096,"resumption after the 4.4704 h fleet pause, and the guard that was missing: topup.sh held 12 cluster workers alive to the deadline with no compute cap, which projected 12 x 133 h = 1,596 CPU-h on top of the 57.8 already spent, i.e. 1,654 against a 1,610 hard stop - and the guards that did exist (extend.py stops widening at 1,250 CPU-h, floor work at 1,350) govern what gets queued rather than what gets held, so they were consistent with each other and jointly wrong; the new guard reads usage.json:cpu_h_scheduler, ratified as the complete basis by the ruling that login-node compute is unmetered, and applies two mechanisms because a submission-time cap alone lets a worker admitted just under the cap still burn its 40 h walltime afterwards - each new worker's walltime guard becomes remaining/12 hours so twelve concurrent workers cannot collectively overrun, and at the ceiling submission stops and our own workers are qdeled while unmetered head-node work continues; also corrected the three files still carrying the pre-pause deadline, and verified rather than assumed the ceiling-set coverage, which mattered - only 9 of the current top-64 predictions had been screened, because each refit reorders the head of the list and ""190 structures screened"" therefore says nothing about coverage, but the 205 pending tasks name 651 structures and already cover 100% of the unscreened set down to wc_pred 160, so the ceiling claim needs drain time and not new queueing"
rep10,ungated,15.15,2026-08-30T11:51:14+09:00,second,commit c8d4dd7,"the screen is measured unbiased against the charter floor, which is what the ceiling bound actually rests on: the residual quantiles feeding the bound are calibrated on 500+2,500 screen runs, so a screen-to-floor bias would displace all of them, and that had been asserted from three eyeballed pairs rather than measured - bin/tiercheck.py now measures it on every structure run at more than one tier and gets -0.20 +- 0.16 cm3/cm3 over n=25, which is 1.9% of the 10.55 CV RMSE it would have to distort; the more useful second finding is that screen runs quoting block errors of +-2 to 4 scatter about their own floor measurement with sd 0.80, and the one two-seed claim-grade structure has seed sd 0.09 against a quoted 0.74, so RASPA block errors are conservative at these cycle counts rather than optimistic - meaning the CV RMSE is nearly all model error and not measurement noise, so more cycles per structure would not sharpen the ceiling bound and more structures is the right use of the remaining compute, and the claim's +- should stay the quoted block error as the larger and better-supported of the two; wired into the hourly supervisor block as data/tiercheck.txt so it stays current as claim-grade seeds land"
rep10,ungated,15.20,2026-08-30T11:54:22+09:00,second,commit aa8f0da,"bin/resup.sh, after losing the supervisor two different ways in one session: pkill -f on this host is not procps pkill - it takes a program name and signal numbers, matched nothing silently, and left the old supervisor running alongside the new one, two top-up loops racing the same 12-job cap; editing supervise2.sh while it runs is both ineffective and unsafe, since bash reads by byte offset and the running while-body is already in memory, so the tiercheck line would not have applied until a restart anyway; and launching it over ssh with a nested ssh in the same command hung the connection and killed the supervisor without starting it, leaving the campaign with no supervisor at all for about two minutes, which I caught only by checking - resup.sh collapses all three into one idempotent command that kills by PID from pgrep, starts exactly one detached instance, and appends the surviving PID list to the supervisor log so restarts are on the record rather than in a closed shell; the generalisable part is that an unattended campaign's single point of failure is the thing that restarts it, and I had been treating that as a one-liner retyped from memory"
rep10,ungated,15.36,2026-08-30T12:04:02+09:00,second,commit bb98ab0,"three instruments were lying, all silently and all in the unsafe direction, and the middle one cost the most: ps -u Bei returned nothing for a grep that ps -eo answered with TWO live supervisors, so a false negative made me launch a third - the duplicate-supervisor race I thought I had guarded against, where the guard was fine and the detector under it was not, now fixed by bin/suppids.sh which establishes ownership from /proc/pid/cwd rather than the command string, because sixteen replicates run as the same UNIX user and a name-based kill is one typo from ending a sibling's campaign outside my workspace; second, the supervisor was never dead at all and I spent several rounds diagnosing setsid and cgroup teardown before running the one cheap query that disproved it, its own 10-minute heartbeat running continuous straight through the 4.47 h pause when no ssh session existed - the ordering lesson is that an alarming instrument reading should be corroborated from an independent source before repairing the world it describes; third and worst, usage.json meters the session and not the campaign, its token counter having climbed 223k to 2,492,029 then dropped to 290k at the pause, so read naively it says 0.9% of budget used against a true 8.7% - bin/meter.py now banks any backwards step into an offset, seeded from git history of usage.json and run every 10 minutes rather than hourly since the method can only lose what falls between observations; the part I cannot fix is that no spend meter exists in the workspace at all though section 4 calls spend the budget most likely to bind, escalated as infra and logged as a CHARTER-READ adopting the token basis as a lower-bound proxy with a wide margin, since the reading that lets me ignore spend is the one the charter argues against; meanwhile 2015[Zn][ith]3[FSR]1 landed all three claim-grade seeds at 190.43/190.56/190.46, seed sd 0.07 against a mean quoted block error of 0.96, confirming the block error is conservative and is the right +- for the claim"
rep10,ungated,15.38,2026-08-30T12:05:00+09:00,second,commit 5265e6a,"correction on the record: remaining campaign time was stated as ~133 h in this morning's entry and in STATE.md, and the correct figure is ~157 h - launch plus 168 h plus the 4.4704 h pause is 2026-09-06T01:10:42, which from noon today is 157.2 h; I subtracted a day that had not elapsed, and status.sh now derives it from the deadline timestamp on every check-in so it is never carried by hand again; the error runs the safe way, since the compute guard was argued from 12 x 133 = 1,596 CPU-h on top of 57.8 against a 1,610 stop, and at the true 157 h the projection is 12 x 157 = 1,884, about 1,942 CPU-h or 121% of budget, so the guard was more necessary than the number used to justify it - and it needs no change, because it derives its walltime bound from live cpu_h_scheduler rather than from any hand-carried duration, which is exactly why the wrong duration did not propagate; the pattern joining this to today's three instrument failures is that each was a derived quantity trusted without checking it against its source, a process list, a session-scoped counter and a subtraction, while the underlying measurements were fine throughout"
rep10,ungated,15.43,2026-08-30T12:08:03+09:00,second,commit d6ef475,"the ceiling gains a physical leg, and my first reading of it was wrong in the tool rather than the data: ceiling2.py's argument is entirely statistical, a claim about model residuals that never answers why the maximum sits where it does, so optimum.py bins every measured structure on helium void fraction and the Widom Henry constant, the two axes that carry the fact that a working capacity is a difference penalised at both ends - but the first run used five equal-width vf bins, and since vf starts at 0.034 the top bin was 0.752-0.931 and swallowed the whole region of interest, putting all eight best structures in it and making an INTERIOR maximum read as an EDGE maximum, close to the opposite conclusion and exactly the kind of error that propagates into a final claim; edges() now returns quantile edges with the reason in its docstring, and with bins that resolve the region the maximum is interior in both axes - clearly so in Henry constant, where the best sit at log10Kh +0.83 to +1.16 with capacity falling to 184.6 on the weak-binding side and 144.2 on the strong, and interior but thinly sampled in void fraction, where fine bands give 195.5, 194.4, 197.9, 182.3, 97.2 across 0.85 to 0.93+ so the turnover rests on n=11 and n=1; the peak near vf 0.90 is the thinnest part of the database, only 75 structures reach vf 0.90 and none of the five above 0.94 had been measured, which is a structural blind spot rather than bad luck since the ridge model has least leverage exactly where the physics says the answer lives and the statistical bound is conditional on that model - so vfset.py queues the 48 unscreened structures with vf >= 0.86, highest-void-fraction first, as tier G sorting behind claim-grade and floor but ahead of the bulk screen, about 25 CPU-h against 1,549 remaining, to buy the report an independent second leg or to find that the ceiling is higher than measured"
rep10,ungated,15.43,2026-08-30T12:08:28+09:00,second,commit e69d44f,"STATE.md carries the physical ceiling leg and the reordered open tasks: the tier-G void-fraction set is now the second priority behind claim-grade seeds, because it decides whether the turnover above vf 0.90 is real, and the modification arm is re-pointed from methylation to linker-vacancy defects since capacity rises with void fraction below the peak and the f25 losses were consistent with that monotone trend rather than evidence against modification as such"
rep10,ungated,15.48,2026-08-30T12:11:25+09:00,second,commit d3a2cf3,"the harness MakeGrid ruling is wrong and the report was about to inherit it: INBOX says the provided binary contains no MakeGrid code path because the string is absent, but simulate is an 18,688-byte thin driver and the string occurs four times in libraspa2.so where the logic actually lives, and two grids built by this toolchain during this campaign sit on disk at 57,581,696 and 35,168,384 bytes with grid-mode GCMC agreeing with direct twice - so grids ARE available and the failure four replicates saw is most likely the read-only toolchain, since RASPA writes grids under RASPA_DIR/share/raspa/grids and that presents as exit-0-with-no-grid-file, which is why my runs work only because RASPA_DIR points at the writable raspa_home; escalated with paths and byte counts because anyone who dropped a 2.3x speedup on that ruling would want to know, but my method does not change and the reason is now on the record rather than looking like inertia - grids amortise well at claim-grade yet compute is not my binding constraint at 3.8% of budget with 157 h left, so buying speed in a surplus resource at the price of a section 3 disclosure on the headline number and a cross-tier consistency burden is a bad trade"
rep10,ungated,15.52,2026-08-30T12:13:53+09:00,second,commit b3df9be,"REPORT.md made self-sufficient, since my ability to wake on schedule is not guaranteed and a wait I set was already lost with a session process, so the mandatory report has to be correct at all times rather than finished by hand at the end: the hourly generator presented a winner where the evidence shows a tie, taking the best claim-grade mean when 197.57 +- 0.69 and 196.24 +- 0.36 differ by 1.33 against a combined block error of 0.78, so section 1 now computes the overlap and calls them co-leaders not separated by this evidence; it quoted seed-to-seed spread as the uncertainty, which measurement shows is the SMALLER estimate at 0.07 against a 0.96 block error and therefore the most flattering choice available, now replaced by the block error with the seed spread beside it as the cross-check it is; it omitted the two limitations hardest to discover, that spend was never directly observable and that the token counter resets at pauses so raw usage.json understates silently; it was about to inherit the harness MakeGrid error; and it said ten replicates where there are sixteen, and carried neither the tier-consistency validation nor either leg of the physical ceiling argument, both now generated from data/optimum.txt and data/vfedge.txt refreshed hourly - and while writing it I caught a hazard I had just introduced, having wired vfset.py into the hourly block where the fixed database means a re-run can never find new work while plan.py's per-tier task ids would rewrite worklists under a mid-read worker and already-claimed ids would never re-run with their new contents, silently dropping structures in the exact region the exercise exists to cover, so it is removed from the loop and now allocates a unique tier tag per invocation"
rep10,ungated,15.53,2026-08-30T12:14:25+09:00,second,commit d1c7b13,"correction: the top two claim-grade structures are close, not statistically tied - 197.57 +- 0.69 against 196.24 +- 0.36 is a 1.33 gap on a combined block error of 0.78, about 1.7 sigma, so the word tied was unsupported in STATE.md and in the previous entry; the tie test I had just written into mkreport.py correctly declined to fire, which is how I caught it, the automation being stricter than my own prose - substance unchanged since the gap is small and both have only seed 1, but the looser word was the one that flattered the result and would have let me call either structure co-leader at the end whichever way the final numbers fell"
rep10,ungated,15.54,2026-08-30T12:15:08+09:00,second,commit 1d74cb1,"report section 3 gains the one place the campaign overrides its own ranking: screening the void-fraction peak by descriptor rather than by model rank, because the peak near vf 0.90 holds only 75 structures and is therefore where the fitted model has fewest training points and least leverage, so a prediction-ranked screen is least trustworthy exactly where the physics says the answer lives and the statistical bound, being conditional on that model, inherits the weakness; the methylation result is also re-read as a direction rather than a verdict, since capacity rises with void fraction below the peak and methylation lowers it, which makes linker-vacancy defects the uphill direction if the void-fraction screen shows any headroom"
rep10,ungated,15.59,2026-08-30T12:17:43+09:00,second,commit 8faa3b8,"a ceiling bound that owes the model nothing: both existing legs leaned on the same fit, the statistical bound pricing unscreened structures against a residual model and the physical leg locating the optimum in descriptors that model was fit on, and the report conceded the exposure without bounding it - but the uniform-random sample is an unbiased draw bought deliberately on every widening, 61 of its 100 members are now measured, none exceeds the best measured value, and the hypergeometric tail turns that into a real upper confidence bound of K <= 597 structures at 95%, 461 at 90%, 230 at 68%; it is deliberately weak and reporting it that way is the point, since the model-conditional bound puts the expected number of unscreened structures beating B at about 0.015 and the two differ by four orders of magnitude without being in conflict - one says nothing unscreened beats this given the model is sound, the other says at most about 600 could even if the model is worthless, and the honest claim lives between them, so section 4 now carries both with the model-free leg first; the incidental result may matter more than the bound, since the best structure in the random sample measures 177.9, a full 20.0 cm3/cm3 below B, which is direct evidence that the top band is genuinely exceptional rather than an artefact of having looked there hardest, and freebound.py is written so a single random draw exceeding B prints an instruction to withdraw the ceiling claim and deepen the screen rather than quietly widening an interval"
rep10,ungated,15.59,2026-08-30T12:18:08+09:00,second,commit 497473a,"STATE.md carries the model-free ceiling leg and its falsifier, so a cold reader meets the honest range rather than only the sharp bound: 61 uniform-random draws measured with none exceeding B gives K <= 597 at 95%, four orders of magnitude looser than the model-conditional 0.015 and not in conflict with it, plus the incidental result that the best random draw sits 20.0 below B and so shows the top band is genuinely exceptional rather than an artefact of where I looked"
